ID;Timestamp;Framecount;SessionID;Email;Frame Time;Model order;Trail ID;Model Name;User X;User Y;User Z;AObject X;AObject Y;AObject Z;Left Hand Thumb;Left Hand Index;Left Hand Long;Left Hand Ring;Left Hand Picky;Right Hand Thumb;Right Hand Index;Right Hand Long;Right Hand Ring;Right Hand Picky;Gesture Shift;Left Hand;Right Hand;Selected Object;Record Animation;Play Animation;Between tasks
-1;2022-12-02 09:40:35.6607;11;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0133;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.6756;12;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0141;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.6887;13;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0136;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.7599;14;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0725;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.8676;15;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.1063;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.9108;16;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0436;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.9229;17;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0115;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.9358;18;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0133;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.9486;19;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0125;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.9610;20;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0128;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.9766;21;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0141;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:35.9888;22;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0139;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0038;23;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0139;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0169;24;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0130;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0285;25;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0129;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0422;26;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0130;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0553;27;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0129;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0676;28;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0127;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0847;29;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0160;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.0960;30;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0122;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.1080;31;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0128;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.1221;32;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0131;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.1350;33;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0126;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.1473;34;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0126;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.1605;35;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0132;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.1737;36;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0131;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.1872;37;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0133;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2015;38;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0119;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2124;39;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0141;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2261;40;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0132;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2396;41;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0140;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2533;42;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0132;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2653;43;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0126;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2780;44;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0127;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.2976;45;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0190;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.3114;46;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0141;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.3257;47;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0145;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.3403;48;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0152;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.3600;49;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0206;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.3894;50;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0265;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.4074;51;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0193;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.4249;52;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0183;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.4441;53;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0188;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.4623;54;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0184;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.4811;55;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0180;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.4973;56;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0167;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.5094;57;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0122;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.5234;58;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0137;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.5374;59;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0134;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.5496;60;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0122;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.5618;61;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0123;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.5749;62;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0130;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.5885;63;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0132;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6006;64;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0125;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6126;65;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0122;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6253;66;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0130;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6390;67;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0133;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6520;68;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0129;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6630;69;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0122;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6760;70;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0127;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.6900;71;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0133;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.7081;72;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0177;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.7210;73;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0133;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.7334;74;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0124;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.7455;75;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0124;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.7586;76;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0141;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.7757;77;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0170;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.7973;78;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0219;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.8155;79;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0173;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.8326;80;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0167;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.8448;81;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0124;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.8635;82;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0183;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.8776;83;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0144;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.8909;84;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0131;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.9089;85;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0186;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.9222;86;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0126;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.9388;87;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0178;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.9506;88;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0108;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.9666;89;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0164;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.9795;90;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0126;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:36.9928;91;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0137;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.0056;92;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0135;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.0239;93;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0175;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.0376;94;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0137;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.0516;95;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0126;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.0626;96;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0117;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.0751;97;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0135;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.0885;98;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0131;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.1016;99;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0133;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.1178;100;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0158;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.1304;101;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0121;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.1430;102;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0134;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.1560;103;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0139;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.1740;104;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0168;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.1868;105;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0135;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.2044;106;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0170;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.2170;107;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0130;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.2401;108;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0236;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
-1;2022-12-02 09:40:37.2573;109;fb02bedb51144bbdbe92c40a643e3dff;anonymous;0.0165;abc;0;;0.0000;0.0000;0.0000;0.0000;0.5000;0.5000;0;0;0;0;0;0;0;0;0;0;0; ; ;0;0;0;1
